Titulo,Autor,Fecha,Link,Introduccion
«Trampan» al Kevin con dos bicis robadas en Cumbres Universidad,Iván C,"21 julio, 2023",https://laparadadigital.com/trampan-al-kevin-con-dos-bicis-robadas-en-cumbres-universidad/,"Chihuahua, Chih.- La madrugada de este jueves, al realizar recorridos de vigilancia y prevención por calles de Cumbres Universidad, elementos de la Dirección de Seguridad Pública Municipal lograron la detención de un joven, quien llevaba consigo dos bicicletas, al parecer robadas de un domicilio del citado fraccionamiento. Los agentes interceptaron a quien dijo ser Kevin"
Mantienen operativo en la 20 de Noviembre por mega incendio en tarimera,Iván C,"21 julio, 2023",https://laparadadigital.com/mantienen-operativo-en-la-20-de-noviembre-por-mega-incendio-en-tarimera/,"Noticias de Chihuahua.- Elementos del Cuerpo de Bomberos continua en la empresa tarimera que terminó siniestrada por un incendio en la 20 de Noviembre, esto debido a los daños que causo el fuego, mismos que no se han determinado cual fue la causa. Tanto policía municipal como los bomberos tienen bloqueados algunos accesos para sofocar"
Infernal incendio acaba con maderería y algunas casas,Staff,"21 julio, 2023",https://laparadadigital.com/infernal-incendio-acaba-con-madereria-y-algunas-casas/,"Noticias de Chihuahua.- Un descomunal incendio ocurrió en una maderería en la colonia Pacífico y alcanzó algunas viviendas, por lo que fue necesario desalojar tres cuadras a la redonda. El fuego inició poco antes de que terminara el día de ayer, en la avenida 20 de Noviembre y calle 34. El incendio sucedió en la"
Cae por robo y daños a cámaras PECUU,Staff,"20 julio, 2023",https://laparadadigital.com/cae-por-robo-y-danos-a-camaras-pecuu/,"Noticias de Chihuahua.- Giovanni Andrés P. B., fue detenido por agentes municipales acusado de robo y daños a dos cámaras remolque propiedad de la Dirección de Seguridad Pública Municipal. Las cámaras afectadas se encontraban instaladas en dos establecimientos comerciales, en las cuales quedaron grabados los hechos y el vehículo en que el presunto responsable se"
Hallan deshuesadero de vehículos robados,Staff,"20 julio, 2023",https://laparadadigital.com/hallan-deshuesadero-de-vehiculos-robados/,"Noticias de Chihuahua. – una granja en El Ejido Chuvíscar que era utilizada como deshuesadero de vehículos robados, fue ubicada por personal de la Fiscalía General del Estado. Por el momento se desconoce el número de unidades robadas que fueron localizadas, ya que personal de la agencia estatal de investigación continúa realizando las labores en"
A plomazos atacan Arco Centinela en Casas Grandes,Staff,"20 julio, 2023",https://laparadadigital.com/a-plomazos-atacan-arco-centinela-en-casas-grandes/,"Noticias de Chihuahua.- Con más de 150 balazos de fusiles de asalto fue atacado el Arco Centinela ubicado en la carretera que va al pueblo mágico de Casas Grandes. En ese miso arco, el pasado mes de mayo fue colgado el cuerpo de un hombre asesinado. El ataque a balazos sucedió durante la madrugada, pero"
Localizan a la abuela en estado de descomposición,Oscar K. Bermúdez,"20 julio, 2023",https://laparadadigital.com/localizan-a-la-abuela-en-estado-de-descomposicion/,Noticias de Chihuahua.- Esta tarde fue localizada otra persona adulto mayor sin vida y en estado de descomposición ahora en la colonia Ladrilleros que se encuentra detrás del Cerro Grande Se trato de una abuelita de 77 años la cual llevaba días de haber fallecido al parecer de causas naturales ya que el estado descomposición
De los tamales y gelatinas a las birrias de La Antigua,Oscar K. Bermúdez,"20 julio, 2023",https://laparadadigital.com/de-los-tamales-y-gelatinas-a-las-birrias-de-la-antigua/,"Noticias de Chihuahua.- Gran sorpresa causó esta tarde la presencia de la aspirante a la candidatura presidencial por parte de la alianza “Va por México” Xóchitl Gálvez, en la tradicional cantina La Antigua Paz, a donde arribó para comer antes de presentarse en el evento de Coparmex Diálogos por la Democracia. Acompañada por su equipo"
Se dejaron caer con el sobrino por los ‘terrenos de la abuela’,Iván C,"20 julio, 2023",https://laparadadigital.com/se-dejaron-caer-con-el-sobrino-por-culpa-de-los-terrenos-de-la-abuela/,"Noticias de Chihuahua.- Una furiosa pareja agarró a golpes a su sobrino a quien le dejaron varias fracturas y golpes en todo el cuerpo, esto cuando trataban de sacarlo de su vivienda ubicada en Labor de Terrazas en la salida a Cuauhtémoc. Fueron Tere y Juan Ángel quienes llegaron tomados y entraron directamente hasta la"
EN VIVO: Mostró el fierro a cajera de Alsuper y le dieron 5 mil pesos,Iván C,"20 julio, 2023",https://laparadadigital.com/video-en-vivo-con-fierro-entre-las-manos-asalta-a-cajera-de-alsuper/,"Noticias de Chihuahua.- Agentes de la Policía Municipal lograron arrestar a un hombre en el Alsuper de la colonia Los Pinos, esto luego de que tratara de cometer un asalto con cuchillo en mano. Al momento de recibir el llamado a los números de emergencia, se enviaron a varias patrullas de la Policía Municipal quienes"
Lo ingresan al anexo y termina violado,Staff,"20 julio, 2023",https://laparadadigital.com/lo-ingresan-al-anexo-y-termina-violado/,"Noticias de Chihuahua.- Un joven de 22 años de edad fue víctima de una presunta violación por parte de internos de un anexo a donde fue internado por problemas de drogadicción. El presunto ataque sexual se denunció la noche de ayer, en la calle Pedro de Izaba y 32, en la colonia Unidad Proletaria, mejor"
No se verán las caras ‘La Tamalera’ y Maru Campos,Staff,"20 julio, 2023",https://laparadadigital.com/no-se-veran-las-caras-la-tamalera-y-maru-campos/,"Noticias de Chihuahua.- A diferencia de lo que anunció hace unos días la gobernadora del Estado María Eugenia Campos, sobre una reunión con la senadora del Partido Acción Nacional Xóchitl Gálvez durante este jueves, cuando participará en los “Diálogos por la democracia” de Coparmex, dijo que podría ser solo una posibilidad, pero “nos reuniríamos solo"
VIDEO: Consternados vecinos de la UP por muerte de joven calcinado en vivienda,Iván C,"20 julio, 2023",https://laparadadigital.com/video-consternados-vecinos-de-la-up-por-muerte-de-joven-calcinado-en-vivienda/,"Noticias de Chihuahua.- Vecinos de la colonia UP quedaron conmocionados por el fallecimiento de un joven que radicaba en una vivienda la cual fue consumida por un incendio, donde perdió la vida calcinado. Hasta el momento no se ha revelado las causas que ocasionaron el incendio, el joven vivía de una manera precaria y desconocen"
Cae ex subdirectora de la municipal de NGC por varios delitos,Staff,"20 julio, 2023",https://laparadadigital.com/cae-ex-subdirectora-de-la-municipal-de-ngc-por-varios-delitos/,"Noticias de Chihuahua.- Clara Rossana A. V., ex subdirectora de la Policía Municipal de Nuevo Casas Grandes (NCG), fue detenida bajo los cargos de lesiones, amenazas y violencia familiar. La detención la efectuaron policías de la Agencia Estatal de Investigación, atendiendo una orden de aprehensión. El mandato judicial, girado por un Juez de Control del"
"No tengo bots, no soy taruga, lo que quiero son firmas, Gálvez",Staff,"20 julio, 2023",https://laparadadigital.com/no-tengo-bots-no-soy-taruga-lo-que-quiero-son-firmas-galvez/,"Noticias de Chihuahua.- Ante señalamientos de diputados locales de Morena de que se trata de una figura inflada gracias a los llamados “bots”, la senadora del Partido Acción Nacional Xóchitl Gálvez dijo esta mañana que “ellos sí tienen granjas de bots y me los dejan caer todos los días, yo no los tengo, no soy"
VIDEO: Vuelca trailero en la carretera a Delicias; tenía como destino a Durango,Iván C,"20 julio, 2023",https://laparadadigital.com/video-vuelca-trailero-en-la-carretera-a-delicias-tenia-como-destino-a-durango/,"Noticias de Chihuahua. – Esta mañana se presentó la volcadura de un tráiler a la altura del kilómetro 200 de la carretera que conduce a Delicias, el cual sufrió una falla mecánica, lo que ocasionó el siniestro. El tráiler tenía como objetivo llegar al municipio de Gómez Palacio, Durango el cual contenía producto agrícola y"
Alejadas las lluvias y continuarán temperaturas mayores a los 37 grados,Iván C,"20 julio, 2023",https://laparadadigital.com/alejadas-las-lluvias-y-continuaran-temperaturas-mayores-a-los-37-grados/,"Noticias de Chihuahua.- Este jueves la temperatura máxima que se presentará en la ciudad de Chihuahua será de los 38 grados aunque en algunas zonas podría elevarse hasta los 40 grados centígrados, sin pronósticos de lluvias ni nubosidad. Cabe destacar que el día de ayer alrededor de las 6 de la tarde se alcanzó una"
Entran bomberos a apagar incendio y encuentran a hombre calcinado en la UP,Iván C,"20 julio, 2023",https://laparadadigital.com/entran-bomberos-a-apagar-incendio-y-encuentran-a-hombre-calcinado-en-la-up/,"Noticias de Chihuahua.- Durante la madrugada de hoy jueves un hombre de aproximadamente 30 años de edad murió calcinado en el interior de su vivienda la cual fue consumida por un fuerte incendio en la colonia Unidad Proletaria. A los números de emergencia reportaron un incendio entre las calles 34 y Miguel Hidalgo, al llegar"
Patrullan a «riel» decenas de GNs en Riveras de Sacramento,Iván C,"20 julio, 2023",https://laparadadigital.com/patrullan-a-riel-decenas-de-gns-en-riveras-de-sacramento/,"Noticias de Chihuahua.- Durante la media de anoche vecinos de la colonia Riveras de Sacramento mostraron su asombro luego de que observaron a un importante grupo de elementos de la Guardia Nacional realizando rondines a pie en el sector, sobre todo zonas consideradas como peligrosas. Eran por lo menos 25 elementos de las fuerzas armadas"
Niña se topa con cuerpo embolsado y encobijado en Juárez,Staff,"20 julio, 2023",https://laparadadigital.com/nina-se-topa-con-cuerpo-embolsado-y-encobijado-en-juarez/,"Noticias de Chihuahua.- Tremendo susto se llevó una niña esta tarde al localizar un cadáver envuelto en cobijas, en un lote baldío en Ciudad Juárez. El cuerpo se encontraba en las inmediaciones de las calles Alazán y Rosillo, en la colonia Granjas del Progreso. Al arribar la policía al lugar se dieron cuenta que se"
Explota tanque de gas en La Esperanza,Iván C,"19 julio, 2023",https://laparadadigital.com/222136-2/,Noticias de Chihuahua.- Una fuerte explosión sacó de sus viviendas a varios vecinos de la colonia Esperanza quienes llamaron inmediatamente a los números de emergencia. Fue entre las calles Fidel Velazquez y 120 donde un cilindro de gas luego de tener una fuga de gas hizo chispa y explotó. Elementos de la policía municipal llegaron
Le dio veneno para ratas a un menor; también lo violó,Staff,"19 julio, 2023",https://laparadadigital.com/le-dio-veneno-para-ratas-a-un-menor-tambien-lo-violo/,"Noticias de Chihuahua.- Bertha Roció R. V, de 38 años de edad fue detenida acusada de los delitos homicidio en grado de tentativa, violación y violencia familiar, en agravio de un menor de edad. La fiscalía informó que la detención fue mediante una orden de aprehensión y se realizó en el municipio de Santa Barbará."
Pide paro la Municipal para evitar robos en escuelas,Staff,"19 julio, 2023",https://laparadadigital.com/pide-paro-la-municipal-para-evitar-robos-en-escuelas/,"Noticias de Chihuahua.- Con el objetivo de prevenir robos, daños materiales y otros delitos en escuelas de la ciudad durante la temporada vacacional, el Gobierno Municipal a través de la Dirección de Seguridad Pública (DSPM), pide a padres de familia, alumnos y ciudadanía en general, cuidar y reportar incidentes o personas sospechosas a la línea"
Escupe Morena para arriba en tema de espectaculares,Staff,"19 julio, 2023",https://laparadadigital.com/escupe-morena-para-arriba-en-tema-de-espectaculares/,"Noticiaa de Chihuahua.- El diputado de Morena David Óscar Castrejón Rivas planteó hoy una proposición con carácter de punto de acuerdo dirigida al presidente municipal, de Chihuahua Marco Bonilla, para exhortarlo a que retire los espectaculares en la ciudad que hacen promoción personalizada de su imagen como alcalde, por considerarlo violatorio del artículo 134 de"
EN VIVO: Sale enfierrado de gasolinera e impacta a motociclista en el Reliz,Iván C,"19 julio, 2023",https://laparadadigital.com/videosale-enfierrado-de-gasolinera-e-impacta-a-motociclista-en-el-reliz/,"Noticias de Chihuahua.- Otro accidente automovilístico tuvo lugar, pero ahora sobre la ampliación Teofilo Borunda a la altura del parque El Reliz, donde el conductor de una camioneta de reciente modelo impacto a un motociclista. El conductor de la camioneta azul salía de cargar combustible de una gasolinera cuando no observó al motociclista a quien"
EN VIVO: Asimila que le fallaron los frenos con un boli y un cigarro,Staff,"19 julio, 2023",https://laparadadigital.com/en-vivo-asimila-que-le-fallaron-los-frenos-con-un-boli-y-un-cigarro/,"Noticias de Chihuahua.- Un don fue a volcar su camioneta sobre el Canal, y antes de hablar a los sistemas de emergencia, salió de la unidad con unos ligeros raspones, fue por un boli de limón para el intenso calor, y encendió un cigarrillo Malboro rojo para asimilar lo ocurrido. Posterior acuden las unidades de"
Con dos amparos más difieren otra vez audiencia por relleno,Staff,"19 julio, 2023",https://laparadadigital.com/con-dos-amparos-mas-difieren-otra-vez-audiencia-por-relleno/,"Noticias de Chihuahua.- Para diligenciar una serie de pruebas tanto a favor como en contra, esta mañana la jueza Décimo de Distrito decidió diferir de nueva cuenta la audiencia inicial por los amparos interpuestos en contra de la construcción del nuevo relleno sanitario, que además ya aumentaron a 13. Así lo informó el secretario del"
EN VIVO: Sufre Francisco duras quemaduras por el intenso sol; ‘Quiero agua. Nadie me apoya’,Staff,"19 julio, 2023",https://laparadadigital.com/en-vivo-sufre-francisco-duras-quemaduras-por-el-intenso-sol-quiero-agua-nadie-me-apoya/,"Noticias de Chihuahua.-  Francisco Manuel Perales, de 36 años de edad, sufrió una brutal quemadura causada por el sol después de «quedarse dormido» sobre una banca de la Avenida Colon y Canal. Quedó irreconocible después de este suceso, y su piel se hinchó notablemente. Las causas de esta hinchazón se deben a una intoxicación durante"
Por irrespetuoso causa triple choque en Cuauhtémoc,Staff,"19 julio, 2023",https://laparadadigital.com/por-irrespetuoso-causa-triple-choque-en-cuauhtemoc/,"Noticias de Chihuahua.- Tres vehículos quedaron dañados esta mañana al chocar en calles de Ciudad Cuauhtémoc. No se reportan lesionados. La Policía Vial informó que atendió un choque múltiple que a las 08:19 horas de hoy, en la calle 15 y avenida Guerrero. Los vehículos que participaron son los siguientes: Pick up, Dodge, Ram, color"
Dan marcha atrás a propuesta de eliminar periodos en Congreso,Staff,"19 julio, 2023",https://laparadadigital.com/dan-marcha-atras-a-propuesta-de-eliminar-periodos-en-congreso/,"Noticias de Chihuahua.- El coordinador del grupo parlamentario Cuauhtémoc Estrada se dijo de acuerdo con la propuesta que en su momento presentó el diputado con licencia Mario Vázquez, de emigrar a un Congreso permanente, que sin embargo, el Partido Acción NAcional habría ya dado marcha atrás con la idea. “Es uno de los asuntos que"
Capturan trío de ‘ratas’ dentro de vivienda,Iván C,"19 julio, 2023",https://laparadadigital.com/capturan-a-trio-de-hampones-en-praderas-del-sur/,"Noticias de Chihuahua.- Un trío de sujetos ingresaron a sus anchas a una vivienda ubicada en la colonia Paraderas del Sur, de donde se llevaron varios artículos entre estos una pantalla y un cilindro de gas. Fue entre las calles Praderas de Tussok y Praderas de Alto Velo donde policías municipales sorprendieron al trío de"
Fotos: Linda historia de una descalabrada,Staff,"19 julio, 2023",https://laparadadigital.com/fotos-linda-historia-de-una-descalabrada/,"Noticias de Chihuahua.- Un hombre que estaba cortando cobre de un carro campamento del tren se lesionó en la cabeza y salió huyendo al ser descubierto, hechos ocurridos en Ciudad Cuauhtémoc. La Policía Municipal informó que acudieron a la calle 7a y vías del ferrocarril, en la zona centro, ayer a las 08:53 horas, donde"
Se mete La Línea hasta Guadalupe y Calvo y mata a hermanos de Sinaloa,Iván C,"19 julio, 2023",https://laparadadigital.com/sinaloa/,"Noticias de Chihuahua.- Operadores del grupo delincuencia de La Línea se trasladaron hasta el municipio de Guadalupe y Calvo donde sostuvieron un enfrentamiento armado contra miembros del Cártel de Sinaloa, dando de baja a dos hermanos. De acuerdo a fuentes de inteligencia de la Fiscalía General del Estado los dos hombres que fueron asesinados son"
"Robaron 6 mil cartones de cerveza, y se las vendieron en ‘las clandes’",Staff,"19 julio, 2023",https://laparadadigital.com/robaron-6-mil-cartones-de-cerveza-y-se-las-vendieron-en-las-clandes/,"Noticias de Chihuahua.- Unas seis mil cajas de cerveza robadas al Grupo Modelo, fueron vendidas de manera clandestina en una vecindad del municipio de Aquiles Serdán. La fiscalía informó que la vivienda donde se vendió la cerveza fue cateada, pero no hubo detenidos. La intervención con la que se dio cumplimiento al ordenamiento judicial, otorgado"
Cuidado: Hoy llegará la temperatura hasta los 39 grados,Iván C,"19 julio, 2023",https://laparadadigital.com/cuidado-hoy-llegara-la-temperatura-hasta-los-39-grados/,"Noticias de Chihuahua.- Este miércoles la temperatura contemplada por la tarde estaría por arriba de los 39 grados centígrados, lo cual sería uno de los días más calurosos de la semana, la mínima del día de hoy fue de los 22 grados. De igual manera para el resto de hoy miércoles no hay contemplación de"
Lo ejecutan de 4 plomazos en CJ,Staff,"19 julio, 2023",https://laparadadigital.com/lo-ejecutan-de-4-plomazos-en-cj/,"Noticias de Chihuahua.- Dos hombres mataron a balazos a otro esta tarde en calles de Ciudad Juárez, reportó la policía. El crimen fue reportado en las calles Islas Célebes y Valentín Gómez Farías, en la colonia Luis Echeverría. El hecho generó una intensa movilización de policías y soldados. El cuerpo sin vida quedó tendido a"
"Iba cargado de menores, y le piso al acelerador",Staff,"18 julio, 2023",https://laparadadigital.com/iba-cargado-de-menores-y-le-piso-al-acelerador/,"Noticias de Chihuahua.-  El guiador de un vehículo fue a impactarse contra el camellón, y arbustos tras conducir a exceso de velocidad con varios menores en su interior. Fue sobre la Avenida Desarrollo en la colonia Quintas Montecarlo, donde acudieron unidades de emergencia al reporte del siniestro. A la llegada, revisaron al guiador, y al"
"Los bots no votan, dice diputado por la “Xochiltmanía”",Staff,"18 julio, 2023",https://laparadadigital.com/los-bots-no-votan-dice-diputado-por-la-xochiltmania/,"Noticias de Chihuahua.- Como un fenómeno que solo se ha dado en las redes sociales y con cuentas pagadas, consideró el diputado de Morena Benjamín Carrera la supuesta efervescencia que se ha dado desde hace unos días para acá en torno a la figura de la senadora panista Xóchitl Gálvez. “Que no se les olvide"
Corto eléctrico acaba con camioneta; se quemó,Staff,"18 julio, 2023",https://laparadadigital.com/corto-electrico-acaba-con-camioneta-se-quemo/,"Noticias de Chihuahua.- Una camioneta quedó destruida al incendiarse debido a un corto en el sistema eléctrico, cuando circulaba por un campo menonita en Cuauhtémoc. La Policía Municipal informó que acudieron al campo menonita 116, en el Seccional de Álvaro Obregón, donde reportaban un incendio vehicular. En el lugar, se tomó la entrevista a un"
Presenta alcalde programa para entrega de útiles escolares,Staff,"18 julio, 2023",https://laparadadigital.com/presenta-alcalde-programa-para-entrega-de-utiles-escolares/,"Noticias de Chihuahua.-  Con el objetivo de apoyar a estudiantes inscritos en instituciones públicas de educación básica en nivel de primaria en el municipio de Chihuahua, sobre todo de escasos recursos, el presidente municipal de Chihuahua Marco Bonilla presentó este martes el programa “Mi bolsa escolar”. Se trata de un programa al que se han"
EN VIVO: Casi muere aplastado entre barredora y pipa,Staff,"18 julio, 2023",https://laparadadigital.com/en-vivo-casi-muere-aplastado-entre-barredora-y-pipa/,"Noticias de Chihuahua.-  Un joven trabajador del Municipio por poco muere aplastado entre una barredora y una pipa este martes. Fue sobre la Avenida Fuentes Mares donde acudieron unidades de emergencia. Según los primeros informes, el guiador de la barredora no se percató de la presencia del compañero, quien había descendido de otra máquina, por"
Lo agarraron con la reja en las manos,Staff,"18 julio, 2023",https://laparadadigital.com/lo-agarraron-con-la-reja-en-las-manos/,Noticias de Chihuahua.- Agentes municipales detuvieron a un presunto ladrón al que sorprendieron quitando la reja de una ventana de una casa ajena. La captura del frustrado ladrón se logró gracias a que ciudadanos reportaron el hecho al teléfono de emergencias. El incidente se presentó la mañana de este lunes en una vivienda de la
Anuncian visita de Claudia Sheinbaum,Staff,"18 julio, 2023",https://laparadadigital.com/anuncian-visita-de-claudia-sheinbaum/,"Noticias de Chihuahua.- Nombrado coordinador del grupo de apoyo de Claudia Sheinbaum en sustitución del coordinador del grupo parlamentario de Morena Cuauhtemoc Estrada, el diputado Óscar Castrejón anunció hoy la visita de la aspirante presidencial a Ciudad Juárez este sábado. En compañía de otros diputados locales de Morena y ex militantes de otros partidos como"
VIDEO: Termina motociclista bajo pick up en la Silvestre Terrazas,Iván C,"18 julio, 2023",https://laparadadigital.com/termina-motociclista-bajo-pick-up-en-la-silvestre-terrazas/,"Noticias de Chihuahua.- Un motociclista quedó grave de salud tras impactar contra una camioneta Dodge, esto sobre la glorieta de la Silvestre Terrazas y calle 92, lo cual paralizó el trafico en el sector y generó una impresionante movilización policial. Los hechos se registraron cuando el motociclista cruzaba por la glorieta de la Silvestre Terrazas"
Omite alto en su 300 y provoca volcadura en el Centro,Iván C,"18 julio, 2023",https://laparadadigital.com/omite-alto-en-su-300-y-provoca-volcadura-en-el-centro/,"Noticias de Chihuahua.- La conductora de un vehículo 300 omitió un alto en las calles 39 y Rosales lo cual provocó una volcadura de un auto Nissan, March, generando un congestionamiento vial en la zona Centro. Los hechos se presentaron cuando la guiadora del auto 300 siguió su camino en dicha intersección a pesar del"
Cae inspector de comercio con droga y pistola de utilería,Staff,"18 julio, 2023",https://laparadadigital.com/cae-inspector-de-comercio-con-droga-y-pistola-de-utileria/,"Noticias de Chihuahua.- Tras un altercado vial, un Inspector de Comercio de la Subdirección de Gobernación fue detenido por agentes municipales, quienes le hallaron droga y una pistola de utilería. Andrés P. C, es el detenido, quien fue acusado de amenazar con el arma que traía a un conductor, en el cruce de la calle"
Despliegan operativo en el Hospital Palmore,Iván C,"18 julio, 2023",https://laparadadigital.com/despliegan-operativo-en-el-hospital-palmore/,"Noticias de Chihuahua.- Elementos de la Policía Municipal llevaron a cabo impresionante operativo en las inmediaciones de Hospital Palmore, donde ingresaron a uno de sus compañeros al area de urgencias para que fuera debidamente atendido. Informes al interior de la Dirección de Seguridad Pública Municipal indican que se trata den un policía de 31 años"
VIDEO: Atropella a mujer en la vialidad Los Nogales y fallece en el lugar,Iván C,"18 julio, 2023",https://laparadadigital.com/video-atropella-a-mujer-en-la-vialidad-los-nogales-y-fallece-en-el-lugar/,"Noticias de Chihuahua.- Esta mañana se registró un mortal accidente sobre la vialidad Los Nogales al norte de la ciudad, donde una mujer lamentablemente el cuerpo de una mujer quedó sin vida sobre la cinta asfaltica. Los hechos se registraron cuando el conductor de un vehiculo Nissan, Tida color blanco viajaba por su carril cuando"
Pagan 500 verdes por Nintendo Switch y les llega su «lechota»,Iván C,"18 julio, 2023",https://laparadadigital.com/pagan-500-verdes-por-nintendo-switch-y-les-llega-su-lechota/,"Noticias de Chihuahua.- Varias familias chihuahuenses han denunciado que están siendo víctimas de un fraude presuntamente por empresas de paquetería o bien por la plataforma Amazon, esto al pagar por un Nintendo Switch y al final les llega una caja con un litro de leche. Son al menos 3 casos los que se han presentado"
Lo ejecutan en juaritoz,Staff,"17 julio, 2023",https://laparadadigital.com/lo-ejecutan-en-juaritoz/,"Noticias de Chihuahua.- Un hombre joven fue asesinado a balazos esta tarde, mientras subía por una escalera en la colonia Luis Olague. El asesinato ocurrió en las calles Nochistlán y Tungsteno, aproximadamente a las 18:30 horas. El hombre sin vida vestía tenis color negro, pantalón color negro y playera color azul. En la escena la"
Oferta diputado becas con la UVM al 50%,Staff,"17 julio, 2023",https://laparadadigital.com/oferta-diputado-becas-con-la-uvm-al-50/,"Noticias de Chihuahua.- A través de un convenio de colaboración con la Universidad del Valle de México en Chihuahu, el diputado del PArtido Acción NAcional Mario Rodríguez lanzó hoy una invitación para 80 becas, 40 de preparatoria y 40 para licenciatura, al 50 por ciento del costo, y dos más completas, una para cada nivel."
Muere bebé atropellado por el tren,Staff,"17 julio, 2023",https://laparadadigital.com/muere-bebe-atropellado-por-el-tren/,"Noticias de Chihuahua.- Un niño de 1 año y 9 meses de nacido falleció a causa de las lesiones que sufrió al ser atropellado por el tren, en el municipio de Guerrero. El menor fue llevado con vida al IMSS en ciudad Cuauhtémoc, pero desafortunadamente perdió la vida. El bebé que falleció fue identificado con"
Visita Bonilla instalaciones policiales renovadas,Staff,"17 julio, 2023",https://laparadadigital.com/visita-bonilla-instalaciones-policiales-renovadas/,"Noticias de Chihuahua. – A fin de comprobar el destino que se le ha dado a una parte de lo recaudado por concepto del pago del Impuesto Predial, el presidente municipal de Chihuahua Marco Bonilla estuvo este lunes en la estación dual de bomberos y policías ubicada en el Reliz, donde también hizo entrega de"
Buscan en bares a víctimas de trata de personas,Staff,"17 julio, 2023",https://laparadadigital.com/buscan-en-bares-a-victimas-de-trata-de-personas/,"Noticias de Chihuahua.- La autoridad investigadora acudió a bares ubicados en el centro de la ciudad en busca de víctimas de trata de personas; no hallaron nada. Fueron policías de la Agencia Estatal de Investigación adscritos a la Unidad contra la Trata de Personas e inspectores de Gobernación Estatal, quienes de manera conjunta hicieron el"
Despliegan operativo de seguridad al norte,Iván C,"17 julio, 2023",https://laparadadigital.com/despliegan-operativo-de-seguridad-al-norte/,"Noticias de Chihuahua.- Elementos de la Secretaría de Seguridad Pública Estatal desplegaron un impresionante operativo al norte de la ciudad, esto para detectar delincuentes o actividades ilícitas. Uno de los operativo que se lleva a cabo es en ña colonia Revolución donde están revisando vehículos y personas, además de que se entrevistan con vecinos para"
Adán Augusto solo viene hacer pirotecnia electoral,Staff,"17 julio, 2023",https://laparadadigital.com/adan-augusto-solo-viene-hacer-pirotecnia-electoral/,"Noticias de Chihuahua.- El coordinador del grupo parlamentario del Partido Acción Nacional Alfredo Chávez rechazó hoy la visita del ex secretario de Gobernación Adán Augusto López, quien dijo solo viene a hacer pirotecnia electoral, porque no tiene ninguna simpatía en el estado. Aseguró que “le debe mucho a Chihuahua, Chihuahua no es Tabasco, aquí los"
